job_name,job_salary,job_area,com_name,com_type,com_size,education,work_year,job_benefits,category_path,crawl_time,salary_min_k,salary_max_k,salary_avg_k,salary_months,annual_salary_avg_k,salary_type,city,district,business_area,company_type_clean,company_size_clean,industry,category,subcategory,position
微生物技术员,4000-6000元,广州·黄埔·九佛,北京昭衍生物技术有限公司,合资,300-499人,大专,经验不限,微生物工程,电子/通信/半导体-通信-通信技术工程师,2026-05-20 18:29:02,4.0,6.0,5.0,12.0,60.0,monthly,广州,黄埔,九佛,合资,300-499人,未知,电子/通信/半导体,通信,通信技术工程师
采样技术员,4000-6000元,广州·南沙·南沙,广东华南环保产业技术研究院有限公司,民营,20-99人,大专,1-3年,"现场采样, 环境采样, 大气采样, 水质采样, 烟尘采样, 土壤采样",电子/通信/半导体-通信-通信技术工程师,2026-05-20 18:29:29,4.0,6.0,5.0,12.0,60.0,monthly,广州,南沙,南沙,民营,20-99人,未知,电子/通信/半导体,通信,通信技术工程师
水处理站副站长兼技术员,4000-5000元,广州·番禺·化龙,大连艾多维钢铁表面技术有限公司,民营,20-99人,大专,1-3年,废水处理,电子/通信/半导体-通信-通信技术工程师,2026-05-20 18:29:02,4.0,5.0,4.5,12.0,54.0,monthly,广州,番禺,化龙,民营,20-99人,未知,电子/通信/半导体,通信,通信技术工程师
水处理技术员,4000-5000元,广州·番禺·市桥,大连艾多维钢铁表面技术有限公司,民营,20-99人,大专,5-10年,"环境工程, 水质分析",电子/通信/半导体-通信-通信技术工程师,2026-05-20 18:29:02,4.0,5.0,4.5,12.0,54.0,monthly,广州,番禺,市桥,民营,20-99人,未知,电子/通信/半导体,通信,通信技术工程师
无线通信协议开发工程师（自组网协议栈方向）,2-3.5万,广州·天河·冼村,盟讯(广州)电子有限公司,外商独资,20-99人,本科,3-5年,"通信, 协议, 自组网, MANET, AD-HOC, MAC层, OFDM",电子/通信/半导体-通信-通信研发工程师,2026-05-20 18:29:49,20.0,35.0,27.5,12.0,330.0,monthly,广州,天河,冼村,外商独资,20-99人,未知,电子/通信/半导体,通信,通信研发工程师
通讯通信工程师,2.5-3万,广州·天河·天园,天津缘众达管道工程有限公司,民营,20-99人,大专,3-5年,"数据通信, 光纤通信, 光缆通信",电子/通信/半导体-通信-通信研发工程师,2026-05-20 18:29:49,25.0,30.0,27.5,12.0,330.0,monthly,广州,天河,天园,民营,20-99人,未知,电子/通信/半导体,通信,通信研发工程师
通信设计师,1.9-2.4万,广州·番禺·市桥,广州汇隽电力工程设计有限公司,100-299人,电力/水利/热力/燃气,大专,5-10年,"数据通信, 工程管理",电子/通信/半导体-通信-通信研发工程师,2026-05-20 18:29:49,19.0,24.0,21.5,12.0,258.0,monthly,广州,番禺,市桥,电力/水利/热力/燃气,100-299人,未知,电子/通信/半导体,通信,通信研发工程师
汽车及通信技术总监（复杂电磁环境）,1.5-2.5万,广州·番禺,广电计量,国企,1000-9999人,硕士,3-5年,"汽车通信技术, 电磁兼容, 电磁环境, EMC分析与评估",电子/通信/半导体-通信-通信研发工程师,2026-05-20 18:29:48,15.0,25.0,20.0,12.0,240.0,monthly,广州,番禺,,国企,1000-9999人,未知,电子/通信/半导体,通信,通信研发工程师
储备无线工程师,8000-16000元,广州·越秀·东山,北京智讯天成技术有限公司,上市公司,500-999人,本科,经验不限,"无线通信, 5G, GSM-R, LTE",电子/通信/半导体-通信-通信研发工程师,2026-05-20 18:29:48,8.0,16.0,12.0,12.0,144.0,monthly,广州,越秀,东山,上市公司,500-999人,未知,电子/通信/半导体,通信,通信研发工程师
通信技术工程师（代广州先时信息技术有限公司招聘）,6000-12000元,广州·天河·天园,深圳市捷宇通信技术有限公司,20-99人,通信/网络设备,大专,1-3年,电力通信,电子/通信/半导体-通信-通信研发工程师,2026-05-20 18:29:48,6.0,12.0,9.0,12.0,108.0,monthly,广州,天河,天园,通信/网络设备,20-99人,未知,电子/通信/半导体,通信,通信研发工程师
调试技术工程师,8000-9000元·13薪,广州·黄埔·永和,深圳市信伦通信科技有限公司,民营,20-99人,大专,1-3年,"无线通信, 无源器件",电子/通信/半导体-通信-通信研发工程师,2026-05-20 18:29:48,8.0,9.0,8.5,13.0,110.5,monthly,广州,黄埔,永和,民营,20-99人,未知,电子/通信/半导体,通信,通信研发工程师
通信无线设计工程师,6000-11000元,广州·天河·冼村,新三科技有限公司,民营,1000-9999人,大专,1-3年,"铁塔设计, 室分设计, 5G, 光通信, 宏站设计, 移动通信",电子/通信/半导体-通信-通信研发工程师,2026-05-20 18:29:49,6.0,11.0,8.5,12.0,102.0,monthly,广州,天河,冼村,民营,1000-9999人,未知,电子/通信/半导体,通信,通信研发工程师
移动通信工程师,7000-9000元,广州·天河·新塘,广州禧幻科技有限公司,20-99人,产业互联网平台,本科,1-3年,网络交换技术,电子/通信/半导体-通信-通信研发工程师,2026-05-20 18:29:48,7.0,9.0,8.0,12.0,96.0,monthly,广州,天河,新塘,产业互联网平台,20-99人,未知,电子/通信/半导体,通信,通信研发工程师
智慧家庭服务工程师（番禺区）,6000-10000元,广州·番禺·市桥,广东邮电人才服务有限公司广州分公司,国企,10000人以上,大专,经验不限,"网络维护, 宽带装维, 无线通信, 光缆通信",电子/通信/半导体-通信-通信研发工程师,2026-05-20 18:29:49,6.0,10.0,8.0,12.0,96.0,monthly,广州,番禺,市桥,国企,10000人以上,未知,电子/通信/半导体,通信,通信研发工程师
通信/机电工程师,5000-10000元,广州·白云·均禾,连云港贝兹乐信息科技有限公司,民营,100-299人,学历不限,1-3年,通信工程师,电子/通信/半导体-通信-通信研发工程师,2026-05-20 18:29:49,5.0,10.0,7.5,12.0,90.0,monthly,广州,白云,均禾,民营,100-299人,未知,电子/通信/半导体,通信,通信研发工程师
智慧家庭服务工程师（黄埔）YW01,5000-10000元,广州·黄埔·新龙,广东邮电人才服务有限公司广州分公司,国企,10000人以上,中专/中技,1-3年,"通信工程, 宽带, 5G, 移动通信, 光纤通信, 电信装维, 营销",电子/通信/半导体-通信-通信研发工程师,2026-05-20 18:29:50,5.0,10.0,7.5,12.0,90.0,monthly,广州,黄埔,新龙,国企,10000人以上,未知,电子/通信/半导体,通信,通信研发工程师
通信外电设计工程师,6000-9000元,广州·海珠·琶洲,新三科技有限公司,民营,1000-9999人,大专,3-5年,"无线通信, 移动通信, 工程管理, 外市电设计, 铁塔设计",电子/通信/半导体-通信-通信研发工程师,2026-05-20 18:29:50,6.0,9.0,7.5,12.0,90.0,monthly,广州,海珠,琶洲,民营,1000-9999人,未知,电子/通信/半导体,通信,通信研发工程师
通信技术工程师,6000-9000元,广州·天河·新塘,广州禧幻科技有限公司,20-99人,产业互联网平台,本科,1-3年,"研发, 测试",电子/通信/半导体-通信-通信研发工程师,2026-05-20 18:29:58,6.0,9.0,7.5,12.0,90.0,monthly,广州,天河,新塘,产业互联网平台,20-99人,未知,电子/通信/半导体,通信,通信研发工程师
代维移动通信工程师,5000-9000元,广州·天河·石牌,广州珠通网络科技有限公司,其它,20人以下,高中,经验不限,宽带,电子/通信/半导体-通信-通信研发工程师,2026-05-20 18:29:48,5.0,9.0,7.0,12.0,84.0,monthly,广州,天河,石牌,其它,20人以下,未知,电子/通信/半导体,通信,通信研发工程师
综合维护优化中心通信工程师（YW104）,6000-8000元,广州·越秀·流花,广东邮电人才服务有限公司广州分公司,国企,10000人以上,大专,5-10年,"运维, 网络运维, 硬件/设备运维, 网优, 无线通信, 移动通信",电子/通信/半导体-通信-通信研发工程师,2026-05-20 18:29:49,6.0,8.0,7.0,12.0,84.0,monthly,广州,越秀,流花,国企,10000人以上,未知,电子/通信/半导体,通信,通信研发工程师
移动宽带安装工程师,4000-8000元,广州·天河·石牌,广州珠通网络科技有限公司,其它,20人以下,高中,经验不限,宽带装维,电子/通信/半导体-通信-通信研发工程师,2026-05-20 18:29:48,4.0,8.0,6.0,12.0,72.0,monthly,广州,天河,石牌,其它,20人以下,未知,电子/通信/半导体,通信,通信研发工程师
通信网络工程师助理,5000-7000元,广州·天河·新塘,广州禧幻科技有限公司,20-99人,产业互联网平台,大专,经验不限,"移动通信, 无线通信",电子/通信/半导体-通信-通信研发工程师,2026-05-20 18:29:50,5.0,7.0,6.0,12.0,72.0,monthly,广州,天河,新塘,产业互联网平台,20-99人,未知,电子/通信/半导体,通信,通信研发工程师
通信设计工程师,4000-7000元,广州·天河·新塘,普天信息工程设计服务有限公司,国企,100-299人,大专,1-3年,"有线, 无线, 勘察设计",电子/通信/半导体-通信-通信研发工程师,2026-05-20 18:29:49,4.0,7.0,5.5,12.0,66.0,monthly,广州,天河,新塘,国企,100-299人,未知,电子/通信/半导体,通信,通信研发工程师
集群网无线维护工程师（YW118）,4000-7000元,广州·越秀·大东,广东邮电人才服务有限公司广州分公司,国企,10000人以上,大专,1-3年,"无线产品维护, 抢修, 巡检, 检测",电子/通信/半导体-通信-通信研发工程师,2026-05-20 18:29:49,4.0,7.0,5.5,12.0,66.0,monthly,广州,越秀,大东,国企,10000人以上,未知,电子/通信/半导体,通信,通信研发工程师
集群网无线维护工程师,4000-7000元,广州·越秀·北京街道,广东邮电人才服务有限公司广州分公司,国企,10000人以上,大专,1-3年,"故障, 抢修, 维护",电子/通信/半导体-通信-通信研发工程师,2026-05-20 18:30:08,4.0,7.0,5.5,12.0,66.0,monthly,广州,越秀,北京街道,国企,10000人以上,未知,电子/通信/半导体,通信,通信研发工程师
通信设计师,面议,广州·天河·林和,江苏基久网络科技有限公司南京分公司,民营,1000-9999人,大专,1-3年,"无线通信, 数据通信, 电力通信",电子/通信/半导体-通信-通信研发工程师,2026-05-20 18:29:49,,,,,,negotiable,广州,天河,林和,民营,1000-9999人,未知,电子/通信/半导体,通信,通信研发工程师
AI产品经理,4-8万,成都·金牛·荷花池,成都孕婴世界股份有限公司,股份制企业,100-299人,本科,1-3年,"大模型, NLP, AIGC",产品-互联网产品经理-AI产品经理,2026-05-20 18:52:02,40.0,80.0,60.0,12.0,720.0,monthly,成都,金牛,荷花池,股份制企业,100-299人,未知,产品,互联网产品经理,AI产品经理
ai产品经理,2-3.5万,成都·武侯·桂溪,山东恒远智能科技有限公司,民营,300-499人,本科,5-10年,"MES MOM EAM QMS, 深度学习算法",产品-互联网产品经理-AI产品经理,2026-05-20 18:52:02,20.0,35.0,27.5,12.0,330.0,monthly,成都,武侯,桂溪,民营,300-499人,未知,产品,互联网产品经理,AI产品经理
高级AI产品经理,2-3万,成都·武侯·火车南站,四川九源微能科技有限公司,民营,20-99人,本科,5-10年,"大模型, PROMPT, PRD, AGENT, RAG, MCP",产品-互联网产品经理-AI产品经理,2026-05-20 18:52:02,20.0,30.0,25.0,12.0,300.0,monthly,成都,武侯,火车南站,民营,20-99人,未知,产品,互联网产品经理,AI产品经理
ai产品经理,1.6-3万·13薪,成都·龙泉驿·龙泉,机械之家,民营,300-499人,本科,5-10年,保险电销团队,产品-互联网产品经理-AI产品经理,2026-05-20 18:52:03,16.0,30.0,23.0,13.0,299.0,monthly,成都,龙泉驿,龙泉,民营,300-499人,未知,产品,互联网产品经理,AI产品经理
ai产品经理,1.6-3万·13薪,成都·大邑·晋原,机械之家,民营,300-499人,本科,5-10年,保险电销团队,产品-互联网产品经理-AI产品经理,2026-05-20 18:52:31,16.0,30.0,23.0,13.0,299.0,monthly,成都,大邑,晋原,民营,300-499人,未知,产品,互联网产品经理,AI产品经理
资深AI产品经理,1.5-3万,成都·锦江·春熙路,上海畅商亨霖信息技术有限公司,20-99人,软件/IT服务,硕士,10年以上,,产品-互联网产品经理-AI产品经理,2026-05-20 18:52:01,15.0,30.0,22.5,12.0,270.0,monthly,成都,锦江,春熙路,软件/IT服务,20-99人,未知,产品,互联网产品经理,AI产品经理
AI产品经理（园林设计、装修设计）,1.6-2.5万,成都·龙泉驿·大面,成都粤蓉投资发展集团有限公司,民营,100-299人,本科,1-3年,,产品-互联网产品经理-AI产品经理,2026-05-20 18:52:01,16.0,25.0,20.5,12.0,246.0,monthly,成都,龙泉驿,大面,民营,100-299人,未知,产品,互联网产品经理,AI产品经理
AI产品经理,1.5-2.5万,成都·武侯·桂溪,虹信软件,国企,500-999人,本科,5-10年,,产品-互联网产品经理-AI产品经理,2026-05-20 18:52:02,15.0,25.0,20.0,12.0,240.0,monthly,成都,武侯,桂溪,国企,500-999人,未知,产品,互联网产品经理,AI产品经理
AI产品经理,1.5-2.1万,成都·锦江·柳江,鲜生活冷链物流有限公司,民营,1000-9999人,本科,1-3年,大模型,产品-互联网产品经理-AI产品经理,2026-05-20 18:52:03,15.0,21.0,18.0,12.0,216.0,monthly,成都,锦江,柳江,民营,1000-9999人,未知,产品,互联网产品经理,AI产品经理
AI产品经理,1.5-2万,成都·双流·兴隆,中科星图亿水信息技术有限公司,国企,100-299人,本科,1-3年,"大模型, 智慧水利",产品-互联网产品经理-AI产品经理,2026-05-20 18:52:02,15.0,20.0,17.5,12.0,210.0,monthly,成都,双流,兴隆,国企,100-299人,未知,产品,互联网产品经理,AI产品经理
AI产品经理,1.5-2万,成都·双流·兴隆,中科星图股份有限公司,上市公司,1000-9999人,本科,1-3年,"大模型, NLP, 智慧水利",产品-互联网产品经理-AI产品经理,2026-05-20 18:52:02,15.0,20.0,17.5,12.0,210.0,monthly,成都,双流,兴隆,上市公司,1000-9999人,未知,产品,互联网产品经理,AI产品经理
26届校招—AI产品经理—成都/北京,1.4-2万·13薪,成都·锦江·锦官驿,思特奇,上市公司,1000-9999人,硕士,经验不限,,产品-互联网产品经理-AI产品经理,2026-05-20 18:52:01,14.0,20.0,17.0,13.0,221.0,monthly,成都,锦江,锦官驿,上市公司,1000-9999人,未知,产品,互联网产品经理,AI产品经理
ai产品经理,1.2-2万,成都·双流·兴隆,成都归宜科技有限公司,民营,100-299人,本科,1-3年,"AIGC, 搜索, 推荐, 智能问答, c端, APP产品",产品-互联网产品经理-AI产品经理,2026-05-20 18:52:02,12.0,20.0,16.0,12.0,192.0,monthly,成都,双流,兴隆,民营,100-299人,未知,产品,互联网产品经理,AI产品经理
AI产品经理,1.5-1.6万,成都·成华·龙潭,安东石油,上市公司,1000-9999人,本科,3-5年,,产品-互联网产品经理-AI产品经理,2026-05-20 18:52:02,15.0,16.0,15.5,12.0,186.0,monthly,成都,成华,龙潭,上市公司,1000-9999人,未知,产品,互联网产品经理,AI产品经理
AI产品经理岗(J13528),1-2万,成都·武侯·桂溪,泸州老窖,股份制企业,1000-9999人,本科,5-10年,AI产品经理,产品-互联网产品经理-AI产品经理,2026-05-20 18:52:01,10.0,20.0,15.0,12.0,180.0,monthly,成都,武侯,桂溪,股份制企业,1000-9999人,未知,产品,互联网产品经理,AI产品经理
AI产品经理（agent/工作流方向）,1-2万,成都·武侯·桂溪,成都甲乙方程科技有限公司,民营,20-99人,本科,1-3年,无，具体以招聘信息写的为主,产品-互联网产品经理-AI产品经理,2026-05-20 18:52:03,10.0,20.0,15.0,12.0,180.0,monthly,成都,武侯,桂溪,民营,20-99人,未知,产品,互联网产品经理,AI产品经理
AI产品经理,1.4-1.5万·13薪,成都·郫都·郫筒,成都市鸿拓佳创科技有限公司,20人以下,半导体/芯片,硕士,3-5年,"智能芯片, 机器视觉, 智能机器人",产品-互联网产品经理-AI产品经理,2026-05-20 18:52:02,14.0,15.0,14.5,13.0,188.5,monthly,成都,郫都,郫筒,半导体/芯片,20人以下,未知,产品,互联网产品经理,AI产品经理
高级ai产品经理,1-1.5万,成都·新都·新都街道,捷贝通石油技术集团股份有限公司,民营,300-499人,本科,3-5年,"NLP, 大模型, AIGC",产品-互联网产品经理-AI产品经理,2026-05-20 18:52:02,10.0,15.0,12.5,12.0,150.0,monthly,成都,新都,新都街道,民营,300-499人,未知,产品,互联网产品经理,AI产品经理
AI产品经理,9000-16000元·13薪,成都·武侯·桂溪,图观(天津)数字科技有限公司,民营,20-99人,本科,经验不限,"搜索, 大模型",产品-互联网产品经理-AI产品经理,2026-05-20 18:52:02,9.0,16.0,12.5,13.0,162.5,monthly,成都,武侯,桂溪,民营,20-99人,未知,产品,互联网产品经理,AI产品经理
AI产品经理,1.1-1.2万,成都·双流·华阳,深圳市法本信息技术股份有限公司,上市公司,1000-9999人,本科,3-5年,AI产品,产品-互联网产品经理-AI产品经理,2026-05-20 18:52:03,11.0,12.0,11.5,12.0,138.0,monthly,成都,双流,华阳,上市公司,1000-9999人,未知,产品,互联网产品经理,AI产品经理
